Date,Index_Value
2017-10-06,152.877999
2017-10-09,152.62562
2017-10-10,153.634677
2017-10-11,154.233306
2017-10-12,153.594059
2017-10-13,153.842493
2017-10-16,153.859252
2017-10-17,154.42033
2017-10-18,154.233729
2017-10-19,154.64383
2017-10-20,155.192007
2017-10-23,155.477026
2017-10-24,155.396918
2017-10-25,154.940232
2017-10-26,155.420878
2017-10-27,155.256026
2017-10-30,154.38343
2017-10-31,154.102247
2017-11-01,154.668964
2017-11-02,154.793442
2017-11-03,156.115089
2017-11-06,155.905502
2017-11-07,156.255252
2017-11-08,156.897932
2017-11-09,157.064983
2017-11-10,157.506146
2017-11-13,158.131274
2017-11-14,158.241373
2017-11-15,157.2129
2017-11-16,158.944151
2017-11-17,158.266442
2017-11-20,158.542975
2017-11-21,159.323815
2017-11-22,159.103238
2017-11-24,159.327954
2017-11-27,159.459267
2017-11-28,161.119069
2017-11-29,162.331409
2017-11-30,163.671247
2017-12-01,163.640011
2017-12-04,164.388093
2017-12-05,163.741313
2017-12-06,163.692153
2017-12-07,163.453451
2017-12-08,163.943655
2017-12-11,164.407542
2017-12-12,164.830432
2017-12-13,165.206949
2017-12-14,164.691233
2017-12-15,165.947916
2017-12-18,166.123797
2017-12-19,165.60237
2017-12-20,165.415175
2017-12-21,165.743847
2017-12-22,165.578871
2017-12-26,165.75094
2017-12-27,165.993058
2017-12-28,166.382094
2017-12-29,165.608809
2017-12-29,164.865368
2018-01-02,165.589142
2018-01-03,166.367061
2018-01-04,167.009432
2018-01-05,167.998112
2018-01-08,168.399649
2018-01-09,168.623766
2018-01-10,169.061903
2018-01-11,169.813979
2018-01-12,170.846661
2018-01-16,170.600917
2018-01-17,172.489548
2018-01-18,172.752676
2018-01-19,173.549256
2018-01-22,174.423355
2018-01-23,173.955302
2018-01-24,173.993575
2018-01-25,174.928265
2018-01-26,176.31195
2018-01-29,174.658255
2018-01-30,172.648959
2018-01-31,172.910697
2018-02-01,172.981963
2018-02-02,169.608808
2018-02-05,162.699817
2018-02-06,164.903762
2018-02-07,164.187078
2018-02-08,158.54435
2018-02-09,161.146619
2018-02-12,163.133696
2018-02-13,163.663903
2018-02-14,164.935851
2018-02-15,166.9655
2018-02-16,167.589236
2018-02-20,165.410175
2018-02-21,163.95147
2018-02-22,164.393832
2018-02-23,166.710845
2018-02-26,168.916338
